Index,Progress,Age,HouseoldIncome,Gender_2,Gender,Ethnicity,Ethnicity_selfDefined,Religious_Affilation,Highest_Qualification,SocialMedia_Use,Extremism_ScorePCA,Extermism_scoreScaled,Strain_Resilience_score,Strain_Score,Resilience_score,Confidence_inSelf,Political_Engagment,Political_LeaningRight_Left,Racism_scale
3583,100,36,1,1,1,3,British,2,1,1.928404444,-0.194286643,1.079395629,-2.907385574,-2.4574655,-1.251829697,-0.880429786,-0.682311858,1.425837165,1.057040397
3584,100,NA,11,0,0,3,English,0,3,-1.283513738,-2.826278996,4.767713282,0.69636817,1.170543529,-0.560294202,0.703718197,NA,-1.49436897,-0.53273338
3586,100,51,7,0,0,3,British,0,1,-0.510274176,0.338088887,0.333356202,0.211247474,-0.148732481,0.21768323,-0.448389427,-0.682311858,-0.520966925,0.262153509
3587,100,56,5,0,0,3,English,0,3,0.262965386,0.575972675,0,0.211247474,1.170543529,-0.646736139,0.127664385,-0.682311858,-0.874931305,0.262153509
3590,89,56,8,1,1,3,English,2,5,1.452564713,-0.12927484,0.988291952,-0.273873223,0.593360274,-0.646736139,-1.168456692,-0.073030321,0.363944025,1.057040397
3592,89,60,0,1,1,3,British,0,4,0.798285083,0.575972675,0,1.11218591,0.345996022,1.34142841,0.559704744,0.536251216,1.33734607,0.659596953
3594,100,58,3,1,1,3,British,2,4,-0.212874344,0.575972675,0,0.627065214,0.758269776,-0.214526454,0.847731649,-0.682311858,0.540926215,-0.135289936
3597,89,54,20,1,1,3,English,0,4,-0.986113906,NA,NA,0.557762257,1.170543529,-0.733178076,0.559704744,NA,-2.113806635,-2.519950601
3599,100,41,17,0,0,3,British,0,4,-0.331834277,0.575972675,0,-1.174811659,-1.715372744,0.649892915,1.135758555,-0.682311858,-1.051913495,-0.135289936
3600,100,41,3,1,1,3,Welsh,2,4,0.144005454,0.575972675,0,-0.620388006,-0.148732481,-0.473852265,-2.608591221,-0.682311858,0.62941731,0.659596953
3603,100,66,15,0,0,3,English,2,5,0.917245016,-1.244005157,2.550408765,1.11218591,0.01617702,1.168544536,0.127664385,1.145532752,-0.60945802,-0.135289936
3604,100,37,8,0,0,2,White and Philipino,0,2,1.214644848,0.299963205,0.386783266,1.52800365,0.263541272,1.773638095,1.135758555,NA,-0.520966925,-0.135289936
3605,100,24,6,0,0,3,British,0,3,-0.867153974,0.430463751,0.203907558,-0.135267309,0.09863177,0.044799357,0.991745102,-0.682311858,-0.874931305,-1.725063713
3606,100,NA,6,0,0,3,English,2,NA,NA,0.457030781,0.166678101,-0.412479136,0.09863177,-0.819620013,-0.016349068,NA,-0.60945802,-0.930176824
3608,100,54,10,1,1,3,British,0,2,1.095684915,0.575972675,0,1.458700693,0.09863177,1.514312284,1.279772008,-0.073030321,0.27545293,1.057040397
3612,100,NA,3,0,0,3,English,2,3,1.274124814,NA,NA,2.082427303,0.923179277,1.946521969,0.127664385,2.973377363,NA,1.057040397
3614,100,61,2,1,1,3,British,0,4,NA,0.575972675,0,-1.729235312,-1.962736996,0.21768323,-0.016349068,-0.073030321,0.62941731,1.057040397
3617,100,21,1,1,1,3,Welsh,2,2,-0.153394378,-1.340074509,2.685034645,-0.343176179,0.510905524,-1.338271634,0.127664385,-0.682311858,-0.43247583,0.659596953
3619,100,58,13,1,1,3,English,0,5,-0.629234108,0.575972675,0,0.349853387,0.428450773,-0.214526454,0.271677838,-0.682311858,0.8063995,1.057040397
3620,100,21,0,0,0,3,English,0,3,NA,0.575972675,0,-0.343176179,0.593360274,-0.733178076,0.559704744,NA,0.45243512,0.262153509
3622,100,49,2,0,0,3,English,2,1,-1.045593873,0.575972675,0,-0.065964353,0.758269776,-1.078945823,NA,NA,0.540926215,1.057040397
3623,100,NA,3,0,0,3,European,0,3,0.20348542,-0.08424102,0.925184233,-0.273873223,-0.313641983,-0.387410328,-0.016349068,-0.682311858,-1.582860065,-0.53273338
3625,100,58,1,0,0,3,NA,2,1,-0.27235431,NA,NA,-1.174811659,-0.148732481,-1.511155508,0.415691291,NA,0.540926215,0.659596953
3626,89,63,2,0,0,3,European,0,1,1.214644848,0.575972675,0,1.250791823,0.758269776,0.563450978,-0.59240288,0.536251216,NA,0.659596953
3627,100,19,1,0,0,3,Scottish,2,2,0.976724982,0.457030781,0.166678101,0.627065214,0.181086521,0.909218726,-0.736416333,1.145532752,-0.07851145,-0.135289936
3628,100,Northern Ireland,0,0,0,3,Northern Irish,2,2,0.144005454,-0.369293591,1.324639963,0.419156344,1.005634028,-0.214526454,-0.59240288,NA,0.62941731,1.057040397
3629,100,NA,2,0,0,3,British,2,2,NA,0.19602969,0.532429518,0.4884593,0.840724526,-0.300968391,-0.880429786,0.536251216,-0.07851145,-0.135289936
3630,100,68,1,1,1,3,English,2,1,-0.331834277,0.575972675,0,0.557762257,0.675815025,-0.214526454,0.271677838,-0.682311858,0.27545293,0.659596953
3631,100,20,0,0,0,3,Scottish,2,2,-0.510274176,0.575972675,0,-0.551085049,0.181086521,-0.560294202,-0.160362521,NA,0.894890595,0.262153509
3635,89,69,2,1,1,3,Welsh,2,3,2.820603938,0.575972675,0,0.834974083,0.428450773,0.909218726,-0.160362521,-0.682311858,1.33734607,-0.135289936
3636,100,21,0,1,1,0,Indonesian,2,2,-0.807674007,-0.581296072,1.621727641,-0.551085049,-0.478551484,0.131241293,0.991745102,-0.682311858,1.33734607,-0.53273338
3637,100,51,7,1,1,3,British,2,3,0.738805117,0.575972675,0,1.11218591,0.758269776,0.736334852,0.415691291,-0.682311858,0.8063995,0.262153509
3638,100,20,0,0,0,3,European,0,2,0.262965386,0.575972675,0,-0.135267309,0.923179277,-0.819620013,NA,NA,1.071872785,0.659596953
3639,100,71,4,1,1,3,English,0,3,-0.807674007,0.575972675,0,0.4884593,-0.066277731,0.477009041,1.135758555,1.145532752,NA,0.659596953
3641,100,67,2,1,1,3,British,0,3,-0.867153974,0.575972675,0,-0.204570266,-0.231187232,-0.04164258,-0.59240288,-0.682311858,-0.07851145,0.659596953
3642,100,49,4,2,NA,NA,NA,2,2,0.85776505,0.575972675,0,0.834974083,0.510905524,0.304125167,-0.880429786,-0.682311858,-0.25549364,0.262153509
3644,100,61,5,0,0,3,English,2,3,-0.391314243,0.575972675,0,0.557762257,0.428450773,0.044799357,0.271677838,1.145532752,1.071872785,1.057040397
3649,100,60,6,0,0,3,British,0,3,-1.224033772,0.575972675,0,0.627065214,1.088088778,-0.04164258,0.559704744,-0.682311858,-0.78644021,0.262153509
3654,100,NA,1,0,0,3,Scottish,2,3,-0.510274176,0.575972675,0,-0.828296875,0.09863177,-0.819620013,-0.736416333,-0.073030321,1.51432826,1.057040397
3655,100,31,4,0,0,3,British,2,2,1.749964545,0.457030781,0.166678101,-0.689690962,-0.148732481,-0.906061949,-0.736416333,NA,1.248854975,1.057040397
3656,100,51,12,0,0,3,English,2,5,NA,0.575972675,0,-1.937144181,-1.962736996,-0.04164258,0.415691291,2.364095826,0.62941731,1.057040397
3658,100,20,3,0,0,3,Afrikaans,0,2,0.500885252,-0.975386867,2.173983059,0.141944517,0.428450773,0.044799357,-0.304375974,-0.682311858,0.894890595,0.262153509
3659,89,NA,5,1,1,3,English,0,3,2.463724141,-0.861554095,2.014464577,-0.343176179,-0.890825237,0.131241293,-0.736416333,NA,0.45243512,0.262153509
3661,100,50,8,1,1,3,English,0,4,0.144005454,0.575972675,0,-0.273873223,0.675815025,-0.733178076,0.271677838,-0.073030321,0.8063995,0.659596953
3662,100,61,0,0,0,3,English,2,2,-1.045593873,0.575972675,0,-0.135267309,-0.396096733,0.044799357,-0.016349068,NA,-0.9634224,-0.135289936
3663,100,70,5,1,1,3,European,0,3,-0.748194041,0.575972675,0,0.072641561,0.923179277,-1.078945823,-1.744510504,-0.073030321,0.09847074,-0.135289936
3664,100,22,1,0,0,3,Northern Irish,0,2,-0.391314243,-0.5616702,1.594225111,-0.689690962,0.263541272,-0.906061949,-1.168456692,-0.073030321,-0.167002545,-0.930176824
3665,100,NA,5,0,0,3,English,0,2,-0.92663394,NA,NA,-1.105508702,-1.632917993,0.649892915,-0.736416333,-0.682311858,0.27545293,0.262153509
3666,100,NA,12,0,0,3,English,2,3,-0.331834277,0.309386894,0.373577469,0.072641561,0.263541272,-0.387410328,-1.600497051,0.536251216,-2.113806635,-0.930176824
3668,100,NA,5,0,0,3,English,0,2,-0.391314243,-1.589516949,3.034588455,-0.204570266,-0.313641983,-0.128084517,0.127664385,-0.073030321,-0.07851145,0.659596953
3669,100,NA,9,0,0,3,English,0,3,2.344764208,-3.193637849,5.282508146,0.072641561,0.923179277,-1.078945823,1.135758555,-0.682311858,1.425837165,1.057040397
3671,89,NA,4,1,1,3,English,2,NA,-0.212874344,0.575972675,0,0.141944517,0.428450773,-0.473852265,-0.016349068,NA,-0.697949115,-0.135289936
3672,100,NA,13,0,0,3,English,0,4,-1.164553805,0.575972675,0,-0.620388006,0.01617702,-0.992503886,NA,1.145532752,-1.31738678,1.057040397
3673,89,NA,8,0,0,3,Northern Irish,0,1,-0.688714075,-0.72004437,1.81616126,0.349853387,1.088088778,-0.906061949,-0.59240288,-0.682311858,-0.874931305,-0.135289936
3676,100,35,10,0,0,3,British,0,3,-1.224033772,0.284143313,0.408952323,-0.551085049,-0.231187232,-0.128084517,-0.304375974,NA,0.540926215,0.262153509
3677,100,35,3,1,1,3,Northern Irish,3,5,NA,0.445472129,0.182875709,-1.174811659,-1.138189489,-0.473852265,-1.600497051,0.536251216,1.16036388,0.262153509
3678,100,NA,2,0,0,3,English,2,1,-0.510274176,0.311521857,0.370585658,1.389397736,0.181086521,1.34142841,1.135758555,NA,NA,-0.53273338
3679,100,61,4,1,1,3,Scottish,2,3,0.917245016,0.575972675,0,-0.273873223,-1.055734739,0.736334852,-0.160362521,-0.682311858,0.540926215,0.659596953
3680,89,40,8,0,0,3,English,2,2,-1.105073839,-1.578129101,3.018630203,1.458700693,0.923179277,0.649892915,-0.304375974,NA,-0.697949115,-0.135289936
3681,89,58,14,0,0,3,British,2,5,-0.92663394,NA,NA,-0.135267309,0.428450773,-0.300968391,0.127664385,-0.682311858,0.186961835,1.057040397
3682,100,NA,8,1,1,3,English,2,NA,1.095684915,0.445472129,0.182875709,-0.065964353,0.345996022,-0.646736139,-1.168456692,-0.682311858,-0.60945802,-1.725063713
3684,100,20,0,0,0,3,British,0,1,0.262965386,-0.228455235,1.127277462,-0.273873223,0.923179277,-1.511155508,-0.880429786,NA,-0.343984735,0.262153509
3687,100,47,9,1,1,3,Welsh,0,4,0.500885252,-0.100411782,0.947844978,-0.758993919,-0.808370487,-0.300968391,-0.016349068,0.536251216,1.248854975,-0.53273338
3688,100,61,0,1,1,3,European,2,3,-0.510274176,0.575972675,0,1.389397736,0.428450773,1.427870347,1.279772008,NA,0.363944025,1.057040397
3690,100,NA,13,0,0,3,English,2,1,-0.331834277,0.457030781,0.166678101,0.211247474,0.758269776,-0.733178076,1.567798914,0.536251216,-0.874931305,-0.53273338
3691,100,NA,3,1,1,3,English,0,2,-0.688714075,0.575972675,0,-0.065964353,1.170543529,-1.511155508,-0.304375974,NA,-1.31738678,-0.930176824
3692,100,21,1,0,0,3,English,0,3,-1.402473671,0.219146994,0.500034302,-0.966902789,-0.808370487,-0.214526454,-0.304375974,-0.073030321,0.45243512,0.659596953
3693,100,44,1,1,1,3,English,0,3,0.441405285,0.575972675,0,-1.867841225,-1.550463242,-0.560294202,-0.59240288,-0.682311858,0.186961835,-0.135289936
3694,100,55,6,1,1,2,White and Black Caribbean,0,NA,0.381925319,0.575972675,0,-1.105508702,-0.313641983,-0.733178076,0.415691291,NA,-1.67135116,-0.53273338
3696,100,NA,1,1,1,3,English,2,4,NA,0.575972675,0,-0.551085049,-0.643460985,0.304125167,1.135758555,-0.073030321,-0.520966925,1.057040397
3697,100,59,7,0,0,3,Scottish,2,3,3.058523804,-0.799715053,1.927807019,-0.758993919,-2.375010749,1.687196158,-0.304375974,4.191940436,0.8063995,0.659596953
3698,100,38,6,1,1,3,English,2,5,-0.569754142,-0.277941079,1.196623983,-0.343176179,-0.066277731,-0.214526454,-2.896618127,-0.682311858,1.602819355,1.057040397
3699,100,47,5,1,1,3,Scottish,2,3,1.690484578,0.575972675,0,0.349853387,0.09863177,0.649892915,0.703718197,NA,1.602819355,1.057040397
3700,100,NA,0,1,1,3,English,0,3,-1.342993704,0.575972675,0,-0.620388006,0.09863177,-0.560294202,-0.160362521,-0.682311858,-0.07851145,0.262153509
3701,100,40,6,1,1,3,European,2,4,1.868924477,0.575972675,0,-1.174811659,-0.725915736,-0.387410328,0.559704744,-0.073030321,0.894890595,1.057040397
3702,100,61,1,1,1,3,English,0,1,0.738805117,0.575972675,0,-4.154838793,-3.694286759,-1.511155508,-0.304375974,NA,-1.14040459,1.057040397
3703,100,53,NA,1,1,3,British,2,NA,1.095684915,0.575972675,0,0.557762257,0.758269776,-0.300968391,-0.880429786,NA,0.540926215,1.057040397
3704,100,62,5,1,1,3,British,0,4,0.20348542,0.575972675,0,-0.273873223,-0.478551484,0.304125167,0.127664385,NA,0.717908405,1.057040397
3705,100,50,4,1,1,3,Scottish,2,3,-0.450794209,0.575972675,0,-2.560870791,-1.797827494,-0.992503886,-0.304375974,-0.682311858,0.09847074,1.057040397
3706,100,NA,7,0,0,3,English,2,2,0.025045521,0.575972675,0,1.11218591,0.840724526,0.131241293,0.271677838,-0.073030321,1.51432826,1.057040397
3707,100,58,5,1,1,3,British,0,4,0.798285083,0.575972675,0,0.072641561,-0.231187232,0.649892915,-0.016349068,NA,0.540926215,1.057040397
3711,100,37,7,0,0,3,English,2,2,1.095684915,-0.097114435,0.943224272,-1.313417572,-0.313641983,-1.511155508,-0.59240288,-0.073030321,-0.9634224,0.262153509
3712,100,53,9,0,0,3,English,0,1,0.500885252,-2.635238154,4.5,0.072641561,1.088088778,-1.251829697,0.127664385,-0.073030321,-1.228895685,0.659596953
3713,100,20,0,0,0,3,English,0,3,-0.391314243,-0.311210995,1.243246467,0.072641561,1.088088778,-1.251829697,-0.880429786,NA,-0.43247583,-1.725063713
3714,100,67,3,1,1,3,European,0,5,0.917245016,0.575972675,0,0.973579997,0.181086521,1.34142841,0.415691291,NA,0.540926215,1.057040397
3715,100,42,2,0,0,3,British,2,3,1.036204949,-0.611016378,1.663375911,-1.729235312,-1.962736996,0.044799357,-0.016349068,-0.682311858,1.602819355,1.057040397
3716,100,40,20,1,1,3,European,2,5,-1.105073839,0.575972675,0,0.141944517,0.263541272,0.21768323,1.279772008,NA,1.779801545,1.057040397
3717,100,18,0,0,0,3,English,2,2,2.225804275,0.457030781,0.166678101,0.69636817,0.510905524,0.304125167,-1.456483598,NA,0.540926215,0.659596953
3718,100,67,1,1,1,3,British,2,3,-0.748194041,0.575972675,0,-0.204570266,0.510905524,-0.992503886,-2.320564315,-0.073030321,0.62941731,1.057040397
3719,100,66,7,1,1,3,English,5,4,0.976724982,0.575972675,0,-1.590629398,-3.034648754,1.514312284,-0.736416333,2.973377363,0.894890595,1.057040397
3720,100,44,8,0,0,3,British,2,2,0.20348542,0.165201419,0.575630424,0.765671127,-1.468008492,2.292289716,0.703718197,-0.073030321,0.62941731,1.057040397
3721,100,Bedfordshire,6,0,0,3,English,2,3,0.738805117,-0.250497315,1.158165923,-0.065964353,0.675815025,-0.992503886,-0.160362521,NA,0.62941731,-0.53273338
3723,100,56,7,0,0,3,English,2,0,-0.034434445,0.575972675,0,0.973579997,0.263541272,0.563450978,-0.880429786,-0.682311858,-0.9634224,-0.930176824
3724,89,53,6,1,1,3,English,0,5,-1.105073839,NA,NA,0.419156344,-0.148732481,0.822776789,0.415691291,NA,-0.43247583,-0.930176824
3725,100,Cheshire,8,1,1,3,European,2,3,-0.629234108,0.575972675,0,-0.828296875,0.01617702,-1.251829697,-0.880429786,-0.682311858,0.894890595,0.659596953
3726,89,NA,11,1,1,3,British,0,4,0.679325151,-0.129259393,0.988270306,0.211247474,0.593360274,-0.560294202,-0.304375974,NA,-0.167002545,-0.135289936
3727,100,NA,2,1,1,3,English,0,1,-1.105073839,0.575972675,0,1.666609563,1.005634028,0.822776789,NA,-0.682311858,-1.051913495,1.057040397
3729,100,34,11,0,0,3,English,2,3,-0.212874344,0.457030781,0.166678101,0.28055043,0.428450773,-0.300968391,0.559704744,-0.682311858,0.09847074,0.262153509
3732,89,76,3,1,1,3,English,0,5,0.500885252,0.001241152,0.805394597,-3.946929923,-4.683743767,-0.214526454,1.279772008,-0.073030321,-1.936824445,-3.314837489
3734,100,NA,8,1,1,3,European,2,3,0.084525487,0.575972675,0,0.69636817,0.345996022,0.649892915,0.703718197,-0.073030321,1.69131045,-0.135289936
3735,100,67,6,1,1,3,European,2,4,0.025045521,0.575972675,0,1.874518433,-0.313641983,2.810941338,1.135758555,0.536251216,1.16036388,0.659596953
3736,100,NA,9,1,1,3,English,2,2,-0.510274176,0.575972675,0,1.181488867,0.593360274,0.649892915,0.415691291,NA,-1.14040459,-1.327620268
3737,100,49,0,1,1,3,British,2,3,-0.748194041,0.575972675,0,0.90427704,0.09863177,0.649892915,0.847731649,NA,1.248854975,1.057040397
3738,100,64,13,1,1,3,British,0,4,0.144005454,0.575972675,0,1.181488867,0.510905524,1.254986473,NA,-0.073030321,-0.9634224,-0.930176824
3740,89,41,7,0,0,3,British,2,2,-0.807674007,0.338088887,0.333356202,-1.105508702,-0.231187232,-1.16538776,-0.736416333,-0.682311858,-0.43247583,-0.53273338
3742,100,31,4,0,0,3,British,2,3,-0.92663394,-0.169189223,1.044225595,-0.135267309,0.593360274,-0.473852265,-1.024443239,1.145532752,-0.60945802,0.659596953
3743,89,58,2,0,0,3,English,2,1,-0.331834277,-0.912041257,2.085214286,-0.551085049,-0.148732481,-0.733178076,NA,NA,NA,-0.930176824
3745,100,NA,7,0,0,3,British,2,5,1.095684915,0.575972675,0,-0.689690962,0.263541272,-1.338271634,1.85582582,0.536251216,1.602819355,1.057040397
3746,100,NA,20,0,0,3,English,2,1,1.33360478,0.575972675,0,-1.036205745,-1.962736996,1.082102599,1.999839273,-0.682311858,0.09847074,0.659596953
3747,100,58,1,0,0,3,English,2,3,1.690484578,-0.478161383,1.477200818,-0.481782092,-2.787284502,1.946521969,-1.024443239,-0.682311858,-0.78644021,0.262153509
3748,100,74,2,0,0,3,Scottish,2,3,NA,0.575972675,0,-0.065964353,0.09863177,0.131241293,1.423785461,0.536251216,0.62941731,0.262153509
3749,100,NA,12,0,0,3,English,2,2,0.619845184,-1.029632739,2.25,1.042882953,-1.055734739,2.032963905,0.703718197,-0.682311858,0.98338169,1.057040397
3751,100,NA,4,0,0,3,English,0,4,-0.510274176,NA,NA,-0.897599832,0.01617702,-1.338271634,0.415691291,-0.682311858,0.717908405,0.659596953
3752,100,NA,7,0,0,3,English,2,2,-0.569754142,0.575972675,0,0.557762257,0.263541272,0.21768323,0.271677838,-0.682311858,-0.343984735,-0.53273338
3755,89,80,4,1,1,3,English,2,3,0.560365218,0.575972675,0,-0.966902789,-2.53992025,1.773638095,-0.304375974,-0.073030321,0.98338169,1.057040397
3759,89,83,3,0,0,3,English,0,1,0.262965386,NA,NA,0.557762257,-0.478551484,1.860080032,0.415691291,-0.073030321,0.717908405,0.659596953
3761,89,42,2,0,0,3,English,2,2,-0.748194041,0.575972675,0,-1.798538268,-2.045191746,-0.128084517,-0.880429786,-0.682311858,-0.9634224,-0.930176824
3766,100,52,11,0,0,3,British,2,5,NA,0.4317872,0.202052955,0.4884593,-0.148732481,0.909218726,0.703718197,1.145532752,1.51432826,1.057040397
3769,100,55,5,0,0,3,Welsh,2,2,-0.034434445,-1.033236769,2.255050473,-0.758993919,0.01617702,-0.992503886,-0.736416333,-0.682311858,-1.051913495,-0.135289936
3771,100,26,3,1,1,3,British,2,NA,1.631004612,0.575972675,0,1.11218591,0.09863177,1.082102599,-0.448389427,NA,1.86829264,1.057040397
3773,100,56,0,1,1,3,British,2,3,0.262965386,0.575972675,0,-0.412479136,0.09863177,-0.300968391,-1.312470145,2.364095826,NA,0.659596953
3776,100,33,5,1,1,3,English,3,2,-1.402473671,-1.029632739,2.25,0.072641561,0.923179277,-1.078945823,-0.304375974,NA,-0.07851145,-0.930176824
3777,100,NA,20,1,1,3,British,2,5,0.441405285,0.575972675,0,0.141944517,0.09863177,0.563450978,0.271677838,0.536251216,0.717908405,0.659596953
3779,100,United Kingdom,2,0,0,3,British,5,2,0.322445353,0.161597389,0.580680897,-0.620388006,0.01617702,-0.992503886,-0.59240288,-0.073030321,0.62941731,0.262153509
3780,100,44,2,2,NA,3,European,2,4,1.33360478,0.575972675,0,-0.481782092,-0.725915736,-0.04164258,1.567798914,-0.073030321,0.717908405,1.057040397
3782,87,51,11,0,0,3,English,2,NA,-1.402473671,-3.70798462,6.00328314,0.072641561,1.005634028,-1.16538776,1.999839273,NA,-0.874931305,-2.519950601
3784,100,59,3,1,1,3,British,2,3,-0.569754142,0.575972675,0,0.765671127,0.428450773,0.649892915,-1.312470145,NA,1.071872785,0.659596953
3785,89,NA,4,0,0,3,English,2,1,-0.867153974,0.411039829,0.231127088,0.003338604,0.840724526,-1.078945823,-1.744510504,-0.073030321,0.45243512,-0.135289936
3786,100,70,2,1,1,3,Northern Irish,0,NA,-0.510274176,0.445472129,0.182875709,1.943821389,0.181086521,2.032963905,1.711812367,-0.073030321,-0.9634224,-0.135289936
3788,100,50,3,0,0,2,,3,3,-0.569754142,-0.251572539,1.159672678,-1.036205745,-1.22064424,0.649892915,-0.160362521,-0.682311858,-0.343984735,0.262153509
3789,100,38,2,0,0,3,British,5,4,NA,-0.423530401,1.400644207,-0.343176179,0.510905524,-0.646736139,-0.304375974,-0.682311858,-1.405877875,-0.930176824
3790,100,27,5,1,1,3,European,0,4,0.025045521,NA,NA,1.805215476,0.428450773,2.119405842,-0.160362521,NA,0.27545293,1.057040397
3791,100,52,7,0,0,3,English,2,2,1.33360478,-2.765738699,4.682875709,1.181488867,1.170543529,0.390567104,1.999839273,1.754814289,-2.113806635,-2.122507157
3792,100,NA,4,1,1,3,British,0,3,-0.92663394,0.575972675,0,2.775456869,0.593360274,3.156709085,0.703718197,NA,0.540926215,-0.135289936
3793,100,56,7,1,1,3,English,2,2,7.103161514,0.575972675,0,0.834974083,-0.808370487,2.032963905,-0.448389427,1.145532752,1.071872785,0.659596953
3794,100,40,2,0,0,3,British,2,3,-0.450794209,0.575972675,0,0.419156344,0.675815025,0.131241293,0.271677838,-0.682311858,1.425837165,1.057040397
3795,100,53,3,1,1,3,NA,2,4,0.025045521,0.575972675,0,-1.521326442,-1.962736996,0.304125167,0.415691291,0.536251216,1.425837165,1.057040397
3796,100,46,5,0,0,3,English,2,3,-0.034434445,0.575972675,0,0.141944517,0.758269776,-0.300968391,-0.160362521,-0.073030321,0.98338169,1.057040397
3798,100,68,1,0,0,3,English,2,3,-0.212874344,NA,NA,-1.452023485,-1.797827494,0.736334852,0.415691291,-0.073030321,NA,1.057040397
3800,100,40,6,0,0,3,European,0,3,-0.569754142,0.575972675,0,-0.412479136,0.675815025,-1.424713571,-0.59240288,-0.682311858,0.62941731,0.659596953
3801,100,63,4,0,0,3,English,2,1,-0.212874344,0.575972675,0,-0.065964353,0.923179277,-1.251829697,0.847731649,NA,1.602819355,0.659596953
3802,100,53,7,1,1,3,British,2,4,1.809444511,0.575972675,0,0.072641561,0.263541272,0.649892915,1.423785461,1.145532752,1.33734607,0.659596953
3804,100,72,2,1,1,3,European,2,2,NA,NA,NA,0.349853387,-0.808370487,1.254986473,1.135758555,-0.073030321,0.98338169,1.057040397
3805,100,67,1,1,1,3,English,2,NA,0.500885252,0.575972675,0,0.69636817,0.428450773,0.21768323,0.703718197,NA,-1.31738678,-0.53273338
